source,target,sim_value
가구소득,종사자,0.3355149
가구소득,급여액,0.45349097
가구소득,저축액,0.50949985
가구소득,가구수,0.5285796
가구소득,실업자,0.36807454
가구소득,혼인상태,0.5356054
가구소득,주요지표,0.39118448
가구소득,연간소득,0.491873
가구소득,유업자,0.38152286
가구소득,생산액,0.41537172
가구소득,고령자인구,0.3259656
가구소득,인건비,0.32251245
가구소득,종업원수,0.37724662
가구소득,연령,0.44704252
가구소득,영업비용,0.48016873
가구소득,출생아수,0.50724477
가구소득,교육정도,0.5297679
가구소득,총자산,0.36097723
가구소득,기업수,0.32607478
가구소득,수입액,0.44000208
가구소득,직업,0.3014428
가구소득,비임금근로자,0.46186134
가구소득,경력단절여성,0.41613084
가구소득,근로여건,0.37041038
가구소득,아동인구,0.42826423
가구소득,시군구,0.3952663
가구소득,사망자수,0.4332924
가구소득,경력단절여성인구,0.30308282
가구소득,임차료,0.4254024
가구소득,점포수,0.3529992
가구소득,주택수,0.5036329
가구소득,월평균소득,0.6750986
가구소득,여성인구,0.5832623
가구소득,출하액,0.41619483
가구소득,계약액,0.3561347
가구소득,기업규모,0.41204447
가구소득,판매액,0.38087407
가구소득,경지면적,0.46517956
가구소득,임금수준,0.55364084
가구소득,취업자수,0.5664221
가구소득,순자산,0.4019422
가구소득,자산현황,0.46215644
가구소득,근속기간,0.4527452
가구소득,교육비,0.48264244
가구소득,연금가입자,0.30179518
가구소득,실업률,0.44222242
가구소득,농가부채,0.37428847
가구소득,가족관계,0.32847813
가구소득,보유대수,0.33821648
가구소득,고용률,0.56290936
가구소득,기혼자,0.37824556
가구소득,소비자물가지수,0.3660155
가구소득,연금수급자,0.39280954
가구소득,구성비,0.5144519
가구소득,기타경비,0.38102722
가구소득,임금,0.3387894
가구소득,유연근무제,0.33002335
가구소득,사교육비,0.4409689
부인수,기업체수,0.33212012
부인수,어가인구,0.4045277
부인수,기혼여성인구,0.31220445
부인수,월평균가계수지,0.38905242
부인수,어업종사가구원,0.4090328
부인수,연간판매액,0.44284254
부인수,가구당월평균가계수지,0.40308854
부인수,종사상지위,0.35618532
부인수,매출액규모,0.43375638
부인수,유형고정자산,0.30320007
부인수,가구당가계수지,0.32769418
부인수,어업종사자수,0.4581223
부인수,사회보험가입률,0.3777786
부인수,기성액,0.41765693
부인수,비임금근로자,0.303304
부인수,사업장면적,0.3149694
부인수,농업종사가구원,0.37269917
부인수,마을수,0.3402768
부인수,어업종사기간,0.30500758
부인수,귀화허가자,0.39109695
부인수,가계재무건전성,0.41905603
부인수,성별어가인구,0.30037072
부인수,출하및연말재고액,0.32498503
부인수,임업종사가구원,0.31229225
부인수,1인취업가구,0.38296708
부인수,월평균가계지출,0.32408088
부인수,상대표준오차,0.33732238
부인수,거주가구수,0.3928379
부인수,재혼신혼부부,0.37227523
부인수,운수비용,0.4151728
부인수,보유농가,0.39961272
부인수,생산자본스톡,0.3151081
부인수,출생아부모,0.4159565
부인수,논벼수확농가,0.3364248
부인수,주요생산비,0.36663833
부인수,고령자거주가구,0.42065793
부인수,양식장면적,0.31267047
부인수,산업세분류,0.38051564
부인수,신용부채비율,0.43735993
부인수,신용부채,0.4441139
부인수,가구당월평균가계지출,0.35898834
부인수,근로여건만족도,0.41167176
부인수,투입물량,0.43082657
1인취업가구,종사자규모,0.44709194
1인취업가구,기업체수,0.41777563
1인취업가구,어가인구,0.5429669
1인취업가구,가구내구재,0.32159612
1인취업가구,기혼여성인구,0.41686282
1인취업가구,월평균가계수지,0.4499319
1인취업가구,어업종사가구원,0.45155966
1인취업가구,평균시간,0.41509837
1인취업가구,행위자평균시간,0.4852831
1인취업가구,어가수,0.34025446
1인취업가구,연간판매액,0.49078444
1인취업가구,가구당월평균가계수지,0.42350504
1인취업가구,종사상지위,0.4425528
1인취업가구,매출액규모,0.51975167
1인취업가구,유형고정자산,0.44110444
1인취업가구,부채잔액,0.32465094
1인취업가구,어업종사자수,0.53392625
1인취업가구,고령자인구,0.32330832
1인취업가구,사회보험가입률,0.47041762
1인취업가구,이동자수,0.35569823
1인취업가구,임가인구,0.37913898
1인취업가구,기성액,0.5560042
1인취업가구,취업여부,0.40078583
1인취업가구,사교육참여율,0.32679966
1인취업가구,종사기간,0.37261155
1인취업가구,사업장면적,0.37555727
1인취업가구,경제활동상태,0.34494114
1인취업가구,농업종사가구원,0.40954408
1인취업가구,마을수,0.47647765
1인취업가구,어업종사기간,0.3484007
1인취업가구,귀화허가자,0.54575527
1인취업가구,가계재무건전성,0.49869168
1인취업가구,성별어가인구,0.41421816
1인취업가구,출하및연말재고액,0.4951382
1인취업가구,임업종사가구원,0.35225374
1인취업가구,연간급여액,0.4654904
1인취업가구,주거전용가구,0.45445427
1인취업가구,부인수,0.38296708
1인취업가구,수목수,0.38858977
1인취업가구,총조사가구,0.4229755
1인취업가구,월평균가계지출,0.42485806
1인취업가구,상대표준오차,0.48657972
1인취업가구,취업시간,0.40060818
1인취업가구,거주가구수,0.5444301
1인취업가구,사육비,0.3532453
1인취업가구,재혼신혼부부,0.40913126
1인취업가구,운수비용,0.41893122
1인취업가구,EBS교재비,0.33256844
1인취업가구,보유농가,0.47791576
1인취업가구,생산자본스톡,0.44490746
1인취업가구,직종별연간급여액,0.36378285
1인취업가구,어학연수비용,0.31684476
1인취업가구,출생아부모,0.45128697
1인취업가구,논벼수확농가,0.52022994
1인취업가구,법인수,0.4327681
1인취업가구,연금가입자,0.3417835
1인취업가구,임가수,0.38419122
1인취업가구,장비대수,0.3859285
1인취업가구,기혼여자,0.47722232
1인취업가구,주요생산비,0.455658
1인취업가구,사육현황,0.30958563
1인취업가구,고령자거주가구,0.4959972
1인취업가구,건물연면적규모,0.41211462
1인취업가구,양식장면적,0.51105285
1인취업가구,산업세분류,0.47008583
1인취업가구,신용부채비율,0.39744958
1인취업가구,신용부채,0.43202007
1인취업가구,가구당월평균가계지출,0.39902356
1인취업가구,순자본스톡,0.38770542
1인취업가구,적립금액,0.42472446
1인취업가구,무급가사노동,0.319238
1인취업가구,근로여건만족도,0.58675843
1인취업가구,투입물량,0.43871346
기업규모,사업체수,0.44588584
기업규모,취업자,0.3634823
기업규모,종사자수,0.4074521
기업규모,가구주,0.30748758
기업규모,사업체,0.32382017
기업규모,매출액,0.38686123
기업규모,가구원수,0.38491306
기업규모,취업인구,0.35395488
기업규모,경제활동인구,0.31176525
기업규모,농가인구,0.30555275
기업규모,임금근로자,0.35792145
기업규모,부가가치,0.30211595
기업규모,종사자,0.3061238
기업규모,급여액,0.30322206
기업규모,제조업,0.30679184
기업규모,종업원,0.33546162
기업규모,주요지표,0.37455976
기업규모,유업자,0.3056114
기업규모,조직형태,0.43192995
기업규모,생산액,0.34097642
기업규모,종업원수,0.5995663
기업규모,영업비용,0.42180806
기업규모,교육정도,0.30599117
기업규모,총자산,0.45911333
기업규모,기업수,0.41086447
기업규모,수입액,0.31375417
기업규모,비임금근로자,0.32783076
기업규모,점포수,0.4215346
기업규모,주택수,0.32076585
기업규모,출하액,0.3451999
기업규모,가구소득,0.41204447
기업규모,기업,0.37576732
기업규모,판매액,0.32442102
기업규모,임금수준,0.43569672
기업규모,경영주,0.39263874
기업규모,취업자수,0.39698803
기업규모,순자산,0.33050323
기업규모,자산현황,0.3251629
기업규모,근속기간,0.39370143
기업규모,자본금,0.37255293
기업규모,수익성,0.30873054
기업규모,보유대수,0.3180756
기업규모,고용률,0.30765772
기업규모,구성비,0.39442322
기업규모,유연근무제,0.30709243
수목수,종사자규모,0.4131675
수목수,기업체수,0.34651792
수목수,어가인구,0.44326183
수목수,기혼여성인구,0.38978067
수목수,월평균가계수지,0.42412314
수목수,어업종사가구원,0.48030588
수목수,행위자평균시간,0.45787382
수목수,어가수,0.44417253
수목수,연간판매액,0.45184457
수목수,가구당월평균가계수지,0.35578722
수목수,종사상지위,0.4745529
수목수,매출액규모,0.4182876
수목수,유형고정자산,0.4463692
수목수,가구당가계수지,0.35825077
수목수,부채잔액,0.3518508
수목수,어업종사자수,0.4954701
수목수,고령자인구,0.39321962
수목수,사회보험가입률,0.4811631
수목수,임가인구,0.49108487
수목수,기성액,0.5585426
수목수,취업여부,0.3441668
수목수,사교육참여율,0.3153056
수목수,종사기간,0.4038881
수목수,사업장면적,0.35798448
수목수,경제활동상태,0.46029463
수목수,농업종사가구원,0.4118109
수목수,경력단절여성인구,0.3349422
수목수,마을수,0.43242943
수목수,통계인력,0.30148998
수목수,어업종사기간,0.3946301
수목수,귀화허가자,0.5102309
수목수,가계재무건전성,0.50270176
수목수,성별어가인구,0.46226963
수목수,출하및연말재고액,0.48456344
수목수,임업종사가구원,0.3737431
수목수,연간급여액,0.36647007
수목수,주거전용가구,0.46928796
수목수,1인취업가구,0.38858977
수목수,총조사가구,0.46395108
수목수,월평균가계지출,0.41855308
수목수,다문화가구,0.3007991
수목수,상대표준오차,0.48182738
수목수,취업시간,0.36479595
수목수,거주가구수,0.48842314
수목수,사육비,0.40472275
수목수,재혼신혼부부,0.4619245
수목수,운수비용,0.4733517
수목수,EBS교재비,0.33871192
수목수,보유농가,0.46637985
수목수,생산자본스톡,0.37807664
수목수,어학연수비용,0.35124683
수목수,출생아부모,0.3977126
수목수,논벼수확농가,0.5345524
수목수,법인수,0.33283398
수목수,연금가입자,0.37659994
수목수,임가수,0.39331305
수목수,장비대수,0.41659513
수목수,기혼여자,0.4116342
수목수,주요생산비,0.45164156
수목수,담보부채,0.37933743
수목수,고령자거주가구,0.48734915
수목수,건물연면적규모,0.48565045
수목수,산업소분류,0.3545589
수목수,양식장면적,0.54678184
수목수,산업세분류,0.50200516
수목수,신용부채비율,0.4044715
수목수,신용부채,0.40660048
수목수,주택소유자수,0.35519776
수목수,가구당월평균가계지출,0.3404606
수목수,순자본스톡,0.47332796
수목수,적립금액,0.5132871
수목수,근로여건만족도,0.5150129
수목수,외국인수,0.42633852
수목수,투입물량,0.43509302
기업,가구,0.32264674
기업,농가,0.30664822
기업,사업체수,0.35931104
기업,사업체,0.41401812
기업,매출액,0.3610031
기업,소득,0.34150696
기업,학생,0.31227276
기업,부채,0.34433186
기업,자산,0.43044013
기업,산업,0.55520874
기업,주택,0.31771395
기업,광업,0.4089302
기업,조직형태,0.355534
기업,생산액,0.32795385
기업,종업원수,0.35110113
기업,자녀,0.3125931
기업,연령,0.32736734
기업,영업비용,0.37105185
기업,총자산,0.34856898
기업,기업수,0.35760272
기업,직업,0.3770755
기업,취업,0.37839186
기업,계약액,0.30420026
기업,기업규모,0.37576732
기업,경영주,0.39783025
기업,직장,0.37484053
기업,순자산,0.3112252
기업,가족,0.39089826
기업,신생기업,0.45087516
기업,남자,0.3109612
기업,창업,0.43540636
판매액,가구,0.3442899
판매액,사업체수,0.47075456
판매액,취업자,0.35779548
판매액,종사자수,0.40146253
판매액,사업체,0.3097614
판매액,일반가구,0.3610739
판매액,매출액,0.44590864
판매액,가구원수,0.44017765
판매액,소득,0.3425282
판매액,취업인구,0.31723732
판매액,부채,0.30679026
판매액,자산,0.32785085
판매액,경제활동인구,0.3075225
판매액,농가인구,0.3260994
판매액,임금근로자,0.3448091
판매액,재배면적,0.406657
판매액,부가가치,0.39387074
판매액,급여액,0.4418117
판매액,저축액,0.39222082
판매액,가구수,0.33241335
판매액,주요지표,0.4060614
판매액,연간소득,0.4048262
판매액,생산액,0.59172857
판매액,재배농가,0.30400267
판매액,인건비,0.33752963
판매액,종업원수,0.37925074
판매액,영업비용,0.47138363
판매액,총자산,0.43991873
판매액,기업수,0.4784534
판매액,수입액,0.5494703
판매액,수출입,0.33865824
판매액,생산비,0.38348055
판매액,임차료,0.4456653
판매액,점포수,0.4852468
판매액,월평균소득,0.3606403
판매액,호텔업,0.37222436
판매액,여성인구,0.33956912
판매액,출하액,0.5352742
판매액,계약액,0.56036365
판매액,가구소득,0.38087407
판매액,기업규모,0.32442102
판매액,경지면적,0.37346277
판매액,임금수준,0.31067777
판매액,경영주,0.30101982
판매액,취업자수,0.48859763
판매액,순자산,0.46645582
판매액,자산현황,0.41818574
판매액,개인대출,0.32926512
판매액,수익성,0.3065613
판매액,농가부채,0.3458563
판매액,보유대수,0.40104786
판매액,고용률,0.30156118
판매액,소비자물가지수,0.33248967
판매액,구성비,0.37999734
판매액,기타경비,0.3583463
판매액,산란계,0.32766005
총조사가구,종사자규모,0.42200285
총조사가구,통근통학인구,0.34586412
총조사가구,기업체수,0.3915919
총조사가구,어가인구,0.4616509
총조사가구,기혼여성인구,0.37398273
총조사가구,월평균가계수지,0.43680918
총조사가구,어업종사가구원,0.5548758
총조사가구,평균시간,0.36865756
총조사가구,행위자평균시간,0.48108906
총조사가구,어가수,0.362321
총조사가구,연간판매액,0.51892173
총조사가구,가구당월평균가계수지,0.46992618
총조사가구,재등록자,0.3518534
총조사가구,종사상지위,0.48812062
총조사가구,매출액규모,0.4013902
총조사가구,유형고정자산,0.44340432
총조사가구,가구당가계수지,0.41560447
총조사가구,부채잔액,0.33984676
총조사가구,어업종사자수,0.51882964
총조사가구,고령자인구,0.39737955
총조사가구,사회보험가입률,0.48495877
총조사가구,임가인구,0.4717513
총조사가구,기성액,0.5331447
총조사가구,취업여부,0.39880803
총조사가구,사교육참여율,0.41286945
총조사가구,종사기간,0.46518564
총조사가구,사업장면적,0.33787048
총조사가구,경제활동상태,0.4253634
총조사가구,농업종사가구원,0.4793091
총조사가구,마을수,0.42193204
총조사가구,통계인력,0.357338
총조사가구,어업종사기간,0.4698609
총조사가구,귀화허가자,0.5026035
총조사가구,가계재무건전성,0.52121526
총조사가구,성별어가인구,0.54485667
총조사가구,출하및연말재고액,0.57497287
총조사가구,임업종사가구원,0.4712378
총조사가구,연간급여액,0.4153636
총조사가구,주거전용가구,0.4302977
총조사가구,1인취업가구,0.4229755
총조사가구,수목수,0.46395108
총조사가구,월평균가계지출,0.47136787
총조사가구,상대표준오차,0.43682426
총조사가구,취업시간,0.40389156
총조사가구,거주가구수,0.502173
총조사가구,사육비,0.38317987
총조사가구,재혼신혼부부,0.45734915
총조사가구,운수비용,0.46692675
총조사가구,EBS교재비,0.4049821
총조사가구,보유농가,0.50866795
총조사가구,생산자본스톡,0.4439679
총조사가구,학생이외인구,0.31174493
총조사가구,직종별연간급여액,0.31462365
총조사가구,어학연수비용,0.45614567
총조사가구,출생아부모,0.40503475
총조사가구,논벼수확농가,0.57176286
총조사가구,어업경영주,0.34245205
총조사가구,법인수,0.38756925
총조사가구,연금가입자,0.39369133
총조사가구,임가수,0.35598168
총조사가구,장비대수,0.4430792
총조사가구,기혼여자,0.42074567
총조사가구,주요생산비,0.45442662
총조사가구,담보부채,0.34941143
총조사가구,고령자거주가구,0.56084085
총조사가구,건물연면적규모,0.47527924
총조사가구,산업소분류,0.33140942
총조사가구,양식장면적,0.49967188
총조사가구,산업세분류,0.5386261
총조사가구,신용부채비율,0.3997164
총조사가구,신용부채,0.4385512
총조사가구,주택소유자수,0.36181778
총조사가구,가구당월평균가계지출,0.48442912
총조사가구,순자본스톡,0.44341424
총조사가구,적립금액,0.49815825
총조사가구,무급가사노동,0.3347843
총조사가구,근로여건만족도,0.5275535
총조사가구,외국인수,0.39374906
총조사가구,투입물량,0.44011417
경지면적,인구,0.40386224
경지면적,가구,0.30233783
경지면적,농가,0.41056538
경지면적,사업체수,0.48070493
경지면적,취업자,0.32697898
경지면적,종사자수,0.5139846
경지면적,면적,0.43068156
경지면적,가구주,0.4475668
경지면적,임가,0.3546256
경지면적,일반가구,0.5248924
경지면적,농가수,0.3836573
경지면적,가구원수,0.53049594
경지면적,취업인구,0.5300753
경지면적,1인가구,0.33045197
경지면적,행정리,0.33775172
경지면적,경제활동인구,0.37079254
경지면적,농가인구,0.56688774
경지면적,주택,0.3239134
경지면적,가구원,0.43473205
경지면적,임금근로자,0.43214878
경지면적,재배면적,0.54923594
경지면적,비경제활동인구,0.35741583
경지면적,급여액,0.3915829
경지면적,저축액,0.35048142
경지면적,가구수,0.48747492
경지면적,혼인상태,0.39715526
경지면적,주요지표,0.35353613
경지면적,연간소득,0.4190286
경지면적,유업자,0.3336027
경지면적,생산액,0.44345072
경지면적,고령자인구,0.30368936
경지면적,재배농가,0.50693285
경지면적,종업원수,0.3448725
경지면적,영업비용,0.42277995
경지면적,출생아수,0.4611346
경지면적,총자산,0.31366625
경지면적,기업수,0.33160886
경지면적,단독주택,0.35657537
경지면적,수입액,0.48558477
경지면적,비임금근로자,0.36528224
경지면적,생산비,0.33567756
경지면적,아동인구,0.43644494
경지면적,시군구,0.32187927
경지면적,사망자수,0.37991232
경지면적,임차료,0.36698472
경지면적,점포수,0.4016978
경지면적,주택수,0.59556425
경지면적,월평균소득,0.45225793
경지면적,여성인구,0.5520952
경지면적,출하액,0.423304
경지면적,계약액,0.3883309
경지면적,가구소득,0.46517956
경지면적,판매액,0.37346277
경지면적,임금수준,0.354047
경지면적,취업자수,0.540021
경지면적,순자산,0.33719775
경지면적,자산현황,0.34093672
경지면적,육우,0.30185762
경지면적,농업법인,0.34752917
경지면적,농가부채,0.47354397
경지면적,객실수,0.34338766
경지면적,농기계,0.3501626
경지면적,어항시설,0.41997194
경지면적,보유대수,0.43684086
경지면적,고용률,0.33256525
경지면적,연금수급자,0.3865845
경지면적,육계,0.34050903
경지면적,구성비,0.37708652
경지면적,기타경비,0.3156383
경지면적,산란계,0.41466838
임금수준,사업체수,0.51354814
임금수준,취업자,0.44324806
임금수준,종사자수,0.52152896
임금수준,가구주,0.42948997
임금수준,일자리,0.3353072
임금수준,일반가구,0.32207975
임금수준,농가수,0.33204487
임금수준,가구원수,0.56847954
임금수준,소득,0.3706834
임금수준,취업인구,0.47398382
임금수준,고령자,0.34795067
임금수준,경제활동인구,0.46940255
임금수준,농가인구,0.40751413
임금수준,기혼여성인구,0.33419892
임금수준,가구원,0.32677153
임금수준,임금근로자,0.5499713
임금수준,재배면적,0.34356245
임금수준,부가가치,0.37090725
임금수준,비경제활동인구,0.35420692
임금수준,종사자,0.31893507
임금수준,급여액,0.42825952
임금수준,저축액,0.45526367
임금수준,가구수,0.31095254
임금수준,제조업,0.35006294
임금수준,종업원,0.36995673
임금수준,혼인상태,0.42293856
임금수준,주요지표,0.49015194
임금수준,연간소득,0.42469013
임금수준,유업자,0.30006492
임금수준,조직형태,0.45317337
임금수준,생산액,0.40391102
임금수준,고령자인구,0.32991466
임금수준,사회보험가입률,0.30870223
임금수준,인건비,0.44127163
임금수준,종업원수,0.41041976
임금수준,영업비용,0.47357643
임금수준,출생아수,0.41477713
임금수준,교육정도,0.39275014
임금수준,총자산,0.3371952
임금수준,기업수,0.32456592
임금수준,수입액,0.35481998
임금수준,비임금근로자,0.5016035
임금수준,의료서비스,0.32548943
임금수준,경력단절여성,0.32726106
임금수준,근로여건,0.5532357
임금수준,생산비,0.36470664
임금수준,아동인구,0.3565406
임금수준,경제활동상태,0.33202404
임금수준,임차료,0.38143033
임금수준,점포수,0.30067936
임금수준,주택수,0.3913357
임금수준,월평균소득,0.5143033
임금수준,호텔업,0.36577314
임금수준,여성인구,0.43310657
임금수준,출하액,0.3413978
임금수준,계약액,0.33807608
임금수준,가구소득,0.55364084
임금수준,기업규모,0.43569672
임금수준,판매액,0.31067777
임금수준,경지면적,0.354047
임금수준,경영주,0.39030087
임금수준,취업자수,0.5490527
임금수준,순자산,0.32908928
임금수준,자산현황,0.39547622
임금수준,근속기간,0.5055828
임금수준,수익성,0.34802163
임금수준,교육비,0.41689402
임금수준,연금가입자,0.36045733
임금수준,실업률,0.46695814
임금수준,농가부채,0.4048132
임금수준,가족관계,0.3037063
임금수준,보유대수,0.34299606
임금수준,고령자거주가구,0.3097158
임금수준,고용률,0.4915549
임금수준,소비자물가지수,0.3747877
임금수준,연금수급자,0.45386532
임금수준,구성비,0.4189286
임금수준,기타경비,0.37395456
임금수준,임금,0.4832246
임금수준,유연근무제,0.45486015
도소매업,사업체수,0.40393108
도소매업,종사자수,0.38370872
도소매업,일반가구,0.30541223
도소매업,농가수,0.3835213
도소매업,산업,0.33462197
도소매업,종사자,0.32228947
도소매업,제조업,0.51182765
도소매업,광업,0.3430319
도소매업,생산액,0.32188734
도소매업,종업원수,0.30237064
도소매업,수입액,0.32368973
도소매업,수출입,0.3283131
도소매업,호텔업,0.34981677
도소매업,출하액,0.3243675
월평균가계지출,행위자비율,0.30289072
월평균가계지출,종사자규모,0.44050896
월평균가계지출,통근통학인구,0.4036577
월평균가계지출,기업체수,0.4778142
월평균가계지출,어가인구,0.5471602
월평균가계지출,기혼여성인구,0.47052124
월평균가계지출,월평균가계수지,0.7414776
월평균가계지출,어업종사가구원,0.6013855
월평균가계지출,평균시간,0.37584627
월평균가계지출,행위자평균시간,0.552316
월평균가계지출,어가수,0.42146388
월평균가계지출,수확면적,0.32061812
월평균가계지출,연간판매액,0.4780827
월평균가계지출,가구당월평균가계수지,0.6170594
월평균가계지출,재등록자,0.35214427
월평균가계지출,종사상지위,0.53238994
월평균가계지출,매출액규모,0.47059903
월평균가계지출,유형고정자산,0.5048553
월평균가계지출,가구당가계수지,0.4535546
월평균가계지출,부채잔액,0.42940223
월평균가계지출,어업종사자수,0.63185483
월평균가계지출,고령자인구,0.47519597
월평균가계지출,사회보험가입률,0.53027076
월평균가계지출,이동자수,0.4009452
월평균가계지출,임가인구,0.4735214
월평균가계지출,기성액,0.5852429
월평균가계지출,자본금규모,0.35063314
월평균가계지출,취업여부,0.44934562
월평균가계지출,개인농가,0.34810594
월평균가계지출,사교육참여율,0.37198526
월평균가계지출,종사기간,0.4021238
월평균가계지출,세대구성,0.37256163
월평균가계지출,사업장면적,0.5388555
월평균가계지출,경제활동상태,0.3687208
월평균가계지출,농업종사가구원,0.5070988
월평균가계지출,경력단절여성인구,0.39440963
월평균가계지출,마을수,0.4844897
월평균가계지출,통계인력,0.36046007
월평균가계지출,어업종사기간,0.5061832
월평균가계지출,귀화허가자,0.52199316
월평균가계지출,가계재무건전성,0.5567341
월평균가계지출,성별어가인구,0.49873036
월평균가계지출,출하및연말재고액,0.5905994
월평균가계지출,임업종사가구원,0.46378872
월평균가계지출,연간급여액,0.46247727
월평균가계지출,주거전용가구,0.5313967
월평균가계지출,부인수,0.32408088
월평균가계지출,1인취업가구,0.42485806
월평균가계지출,수목수,0.41855308
월평균가계지출,총조사가구,0.47136787
월평균가계지출,다문화가구,0.30207568
월평균가계지출,상대표준오차,0.5052772
월평균가계지출,취업시간,0.46785992
월평균가계지출,거주가구수,0.5793495
월평균가계지출,사육비,0.4276061
월평균가계지출,재혼신혼부부,0.586875
월평균가계지출,운수비용,0.48654747
월평균가계지출,EBS교재비,0.36985895
월평균가계지출,보유농가,0.5224454
월평균가계지출,생산자본스톡,0.54177517
월평균가계지출,학생이외인구,0.38091558
월평균가계지출,직종별연간급여액,0.38656917
월평균가계지출,어학연수비용,0.34926
월평균가계지출,출생아부모,0.46356028
월평균가계지출,논벼수확농가,0.55745715
월평균가계지출,어업경영주,0.3917299
월평균가계지출,법인수,0.41549942
월평균가계지출,연금가입자,0.4525176
월평균가계지출,임가수,0.40898964
월평균가계지출,장비대수,0.44708642
월평균가계지출,기혼여자,0.44949603
월평균가계지출,주요생산비,0.49502757
월평균가계지출,담보부채,0.3163541
월평균가계지출,사육현황,0.30916753
월평균가계지출,고령자거주가구,0.6372635
월평균가계지출,건물연면적규모,0.5670786
월평균가계지출,산업소분류,0.35619488
월평균가계지출,양식장면적,0.6010543
월평균가계지출,어업법인,0.330355
월평균가계지출,산업세분류,0.59701324
월평균가계지출,신용부채비율,0.5149757
월평균가계지출,신용부채,0.54747266
월평균가계지출,주택소유자수,0.35163668
월평균가계지출,가구당월평균가계지출,0.74687415
월평균가계지출,순자본스톡,0.57863396
월평균가계지출,적립금액,0.50879973
월평균가계지출,무급가사노동,0.38271102
월평균가계지출,근로여건만족도,0.6224782
월평균가계지출,외국인수,0.3985673
월평균가계지출,투입물량,0.5081356
경영주,농가,0.32476813
경영주,사업체수,0.3640108
경영주,종사자수,0.32214653
경영주,가구주,0.36905938
경영주,사업체,0.38218018
경영주,가구원수,0.3710515
경영주,가구원,0.31654605
경영주,임금근로자,0.31954053
경영주,종사자,0.3215083
경영주,종업원,0.44019786
경영주,연간소득,0.34181076
경영주,조직형태,0.31371376
경영주,재배농가,0.34592932
경영주,종업원수,0.39450207
경영주,영업비용,0.357264
경영주,기업수,0.37333784
경영주,취업,0.3303637
경영주,근로여건,0.32177395
경영주,임차료,0.3845943
경영주,점포수,0.33023807
경영주,월평균소득,0.3541562
경영주,호텔업,0.38254446
경영주,기업규모,0.39263874
경영주,기업,0.39783025
경영주,판매액,0.30101982
경영주,임금수준,0.39030087
경영주,개인대출,0.36226428
경영주,농업법인,0.37174347
경영주,신생기업,0.3164193
경영주,창업,0.3279402
경영주,기혼자,0.3357352
경영주,연금수급자,0.44606128
경영주,기타경비,0.39284965
직장,성별,0.36791942
직장,주택,0.30560157
직장,자녀,0.36500508
직장,연령,0.34798482
직장,교육정도,0.31241897
직장,혼인,0.3020922
직장,직업,0.41789764
직장,취업,0.40468124
직장,기업,0.37484053
직장,가족,0.413021
직장,근속기간,0.35343474
직장,가족관계,0.30766717
직장,기혼자,0.31814343
직장,임금,0.3499847
직장,유연근무제,0.36772415
취업자수,인구,0.42781806
취업자수,가구,0.31912342
취업자수,사업체수,0.6664946
취업자수,취업자,0.61672896
취업자수,종사자수,0.6173021
취업자수,면적,0.30982137
취업자수,가구주,0.45312983
취업자수,일자리,0.31962335
취업자수,사업체,0.30546904
취업자수,일반가구,0.47072428
취업자수,농가수,0.34896207
취업자수,매출액,0.40395623
취업자수,가구원수,0.53318745
취업자수,소득,0.3710723
취업자수,취업인구,0.615197
취업자수,고령자,0.3088212
취업자수,1인가구,0.41555429
취업자수,경제활동인구,0.5675015
취업자수,농가인구,0.6235694
취업자수,가구원,0.3469609
취업자수,임금근로자,0.5681219
취업자수,재배면적,0.480086
취업자수,부가가치,0.34446883
취업자수,비경제활동인구,0.5111951
취업자수,종사자,0.32509282
취업자수,급여액,0.4396889
취업자수,저축액,0.43455246
취업자수,가구수,0.5162775
취업자수,실업자,0.38879234
취업자수,제조업,0.39844105
취업자수,광업,0.30056095
취업자수,혼인상태,0.4862397
취업자수,주요지표,0.5755915
취업자수,연간소득,0.46155876
취업자수,유업자,0.38903913
취업자수,생산액,0.6603514
취업자수,재배농가,0.3255733
취업자수,인건비,0.31950366
취업자수,종업원수,0.5159598
취업자수,영업비용,0.49093434
취업자수,출생아수,0.628146
취업자수,교육정도,0.36821562
취업자수,총자산,0.47245577
취업자수,기업수,0.46643546
취업자수,수입액,0.5835807
취업자수,비임금근로자,0.4468704
취업자수,경력단절여성,0.347573
취업자수,근로여건,0.36989045
취업자수,아동인구,0.40267137
취업자수,시군구,0.30800644
취업자수,사망자수,0.39993435
취업자수,임차료,0.36131436
취업자수,점포수,0.49060097
취업자수,주택수,0.5620043
취업자수,월평균소득,0.47859308
취업자수,호텔업,0.35043523
취업자수,여성인구,0.62143177
취업자수,출하액,0.6838594
취업자수,계약액,0.44492158
취업자수,가구소득,0.5664221
취업자수,기업규모,0.39698803
취업자수,판매액,0.48859763
취업자수,경지면적,0.540021
취업자수,임금수준,0.5490527
취업자수,순자산,0.3845317
취업자수,자산현황,0.41567996
취업자수,근속기간,0.35757095
취업자수,교육비,0.30481908
취업자수,해외건설,0.3403962
취업자수,실업률,0.5291394
취업자수,농가부채,0.48213616
취업자수,보유대수,0.51617634
취업자수,고용률,0.5347459
취업자수,소비자물가지수,0.43495116
취업자수,연금수급자,0.43739516
취업자수,육계,0.30264834
취업자수,구성비,0.57792705
취업자수,기타경비,0.33557034
취업자수,임금,0.33607623
취업자수,사교육비,0.3673583
부모,소득,0.35289997
부모,학생,0.37565014
